date, "4 MAR 2003"
-1.559002E-03, 0.001684
-1.558902E-03, 0.001684
-1.558802E-03, -0.001633
-1.558702E-03, -0.004950
-1.558602E-03, -0.001633
-1.558502E-03, 0.001684
-1.558402E-03, -0.001633
-1.558302E-03, -0.001633
-1.558202E-03, 0.001684
-1.558102E-03, 0.001684
-1.558002E-03, -0.001633
-1.557902E-03, -0.001633
-1.557802E-03, -0.001633
-1.557702E-03, 0.001684
-1.557602E-03, 0.001684
-1.557502E-03, -0.001633
-1.557402E-03, -0.001633
-1.557302E-03, -0.001633
-1.557202E-03, -0.001633
-1.557102E-03, -0.001633
-1.557002E-03, -0.001633
-1.556902E-03, -0.001633
-1.556802E-03, -0.001633
-1.556702E-03, 0.001684
-1.556602E-03, 0.008319
-1.556502E-03, 0.005002
-1.556402E-03, 0.001684
-1.556302E-03, 0.001684
-1.556202E-03, 0.001684
-1.556102E-03, -0.001633
-1.556002E-03, -0.004950
-1.555902E-03, -0.001633
-1.555802E-03, -0.001633
-1.555702E-03, -0.001633
-1.555602E-03, 0.001684
-1.555502E-03, -0.001633
-1.555402E-03, -0.001633
-1.555302E-03, -0.001633
-1.555202E-03, 0.001684
-1.555102E-03, 0.001684
-1.555002E-03, -0.001633
-1.554902E-03, -0.001633
-1.554802E-03, -0.001633
-1.554702E-03, -0.001633
-1.554602E-03, -0.001633
-1.554502E-03, 0.001684
-1.554402E-03, 0.001684
-1.554302E-03, 0.001684
-1.554202E-03, 0.001684
-1.554102E-03, 0.001684
-1.554002E-03, -0.001633
-1.553902E-03, -0.001633
-1.553802E-03, 0.001684
-1.553702E-03, 0.001684
-1.553602E-03, 0.001684
-1.553502E-03, -0.001633
-1.553402E-03, -0.004950
-1.553302E-03, -0.001633
-1.553202E-03, 0.001684
-1.553102E-03, 0.005002
-1.553002E-03, 0.005002
-1.552902E-03, -0.001633
-1.552802E-03, -0.004950
-1.552702E-03, -0.001633
-1.552602E-03, 0.001684
-1.552502E-03, -0.001633
-1.552402E-03, -0.001633
-1.552302E-03, 0.001684
-1.552202E-03, 0.005002
-1.552102E-03, 0.001684
-1.552002E-03, -0.001633
-1.551902E-03, -0.001633
-1.551802E-03, -0.001633
-1.551702E-03, 0.001684
-1.551602E-03, 0.001684
-1.551502E-03, 0.001684
-1.551402E-03, 0.001684
-1.551302E-03, -0.001633
-1.551202E-03, -0.001633
-1.551102E-03, -0.001633
-1.551002E-03, -0.001633
-1.550902E-03, -0.001633
-1.550802E-03, -0.001633
-1.550702E-03, 0.001684
-1.550602E-03, 0.001684
-1.550502E-03, 0.001684
-1.550402E-03, 0.001684
-1.550302E-03, 0.001684
-1.550202E-03, 0.001684
-1.550102E-03, 0.001684
-1.550002E-03, 0.005002
-1.549902E-03, 0.001684
-1.549802E-03, -0.001633
-1.549702E-03, -0.001633
-1.549602E-03, -0.001633
-1.549502E-03, -0.001633
-1.549402E-03, 0.001684
-1.549302E-03, 0.001684
-1.549202E-03, 0.001684
-1.549102E-03, 0.001684
-1.549002E-03, 0.001684
-1.548902E-03, -0.001633
-1.548802E-03, -0.001633
-1.548702E-03, 0.001684
-1.548602E-03, 0.001684
-1.548502E-03, -0.001633
-1.548402E-03, -0.001633
-1.548302E-03, 0.001684
-1.548202E-03, -0.001633
-1.548102E-03, -0.001633
-1.548002E-03, -0.001633
-1.547902E-03, -0.001633
-1.547802E-03, 0.001684
-1.547702E-03, 0.001684
-1.547602E-03, 0.001684
-1.547502E-03, 0.001684
-1.547402E-03, -0.001633
-1.547302E-03, 0.001684
-1.547202E-03, 0.001684
-1.547102E-03, 0.001684
-1.547002E-03, 0.001684
-1.546902E-03, 0.005002
-1.546802E-03, 0.001684
-1.546702E-03, -0.001633
-1.546602E-03, -0.001633
-1.546502E-03, -0.004950
-1.546402E-03, -0.004950
-1.546302E-03, -0.001633
-1.546202E-03, 0.001684
-1.546102E-03, 0.001684
-1.546002E-03, 0.001684
-1.545902E-03, 0.001684
-1.545802E-03, 0.001684
-1.545702E-03, 0.001684
-1.545602E-03, 0.001684
-1.545502E-03, -0.001633
-1.545402E-03, -0.001633
-1.545302E-03, 0.001684
-1.545202E-03, 0.001684
-1.545102E-03, -0.001633
-1.545002E-03, -0.001633
-1.544902E-03, -0.001633
-1.544802E-03, -0.001633
-1.544702E-03, -0.001633
-1.544602E-03, 0.001684
-1.544502E-03, -0.001633
-1.544402E-03, -0.001633
-1.544302E-03, -0.001633
-1.544202E-03, -0.001633
-1.544102E-03, -0.001633
-1.544002E-03, -0.004950
-1.543902E-03, -0.004950
-1.543802E-03, 0.001684
-1.543702E-03, 0.001684
-1.543602E-03, -0.001633
-1.543502E-03, -0.001633
-1.543402E-03, 0.001684
-1.543302E-03, 0.001684
-1.543202E-03, 0.001684
-1.543102E-03, -0.001633
-1.543002E-03, -0.001633
-1.542902E-03, -0.001633
-1.542802E-03, -0.001633
-1.542702E-03, 0.001684
-1.542602E-03, 0.001684
-1.542502E-03, -0.001633
-1.542402E-03, -0.001633
-1.542302E-03, -0.001633
-1.542202E-03, -0.001633
-1.542102E-03, -0.001633
-1.542002E-03, 0.001684
-1.541902E-03, 0.001684
-1.541802E-03, -0.001633
-1.541702E-03, -0.001633
-1.541602E-03, 0.001684
-1.541502E-03, 0.001684
-1.541402E-03, -0.001633
-1.541302E-03, -0.001633
-1.541202E-03, 0.001684
-1.541102E-03, -0.001633
-1.541002E-03, -0.001633
-1.540902E-03, -0.001633
-1.540802E-03, -0.001633
-1.540702E-03, 0.001684
-1.540602E-03, -0.001633
-1.540502E-03, -0.001633
-1.540402E-03, -0.001633
-1.540302E-03, 0.001684
-1.540202E-03, 0.001684
-1.540102E-03, -0.001633
-1.540002E-03, -0.001633
-1.539902E-03, -0.001633
-1.539802E-03, -0.001633
-1.539702E-03, -0.004950
-1.539602E-03, -0.001633
-1.539502E-03, -0.001633
-1.539402E-03, -0.001633
-1.539302E-03, 0.001684
-1.539202E-03, 0.001684
-1.539102E-03, 0.001684
-1.539002E-03, -0.004950
-1.538902E-03, -0.004950
-1.538802E-03, -0.001633
-1.538702E-03, 0.001684
-1.538602E-03, 0.001684
-1.538502E-03, -0.001633
-1.538402E-03, -0.001633
-1.538302E-03, 0.001684
-1.538202E-03, 0.005002
-1.538102E-03, 0.001684
-1.538002E-03, -0.001633
-1.537902E-03, -0.004950
-1.537802E-03, -0.001633
-1.537702E-03, -0.001633
-1.537602E-03, -0.001633
-1.537502E-03, -0.001633
-1.537402E-03, 0.001684
-1.537302E-03, -0.001633
-1.537202E-03, -0.001633
-1.537102E-03, -0.001633
-1.537002E-03, -0.001633
-1.536902E-03, -0.001633
-1.536802E-03, 0.001684
-1.536702E-03, 0.001684
-1.536602E-03, 0.001684
-1.536502E-03, 0.001684
-1.536402E-03, 0.001684
-1.536302E-03, 0.001684
-1.536202E-03, -0.001633
-1.536102E-03, -0.001633
-1.536002E-03, -0.001633
-1.535902E-03, -0.001633
-1.535802E-03, 0.001684
-1.535702E-03, 0.001684
-1.535602E-03, 0.001684
-1.535502E-03, 0.001684
-1.535402E-03, 0.001684
-1.535302E-03, -0.001633
-1.535202E-03, 0.001684
-1.535102E-03, 0.005002
-1.535002E-03, 0.005002
-1.534902E-03, 0.001684
-1.534802E-03, -0.001633
-1.534702E-03, -0.001633
-1.534602E-03, -0.001633
-1.534502E-03, 0.001684
-1.534402E-03, 0.001684
-1.534302E-03, 0.001684
-1.534202E-03, 0.001684
-1.534102E-03, 0.001684
-1.534002E-03, -0.001633
-1.533902E-03, -0.001633
-1.533802E-03, -0.001633
-1.533702E-03, -0.001633
-1.533602E-03, -0.001633
-1.533502E-03, 0.001684
-1.533402E-03, 0.001684
-1.533302E-03, -0.001633
-1.533202E-03, -0.001633
-1.533102E-03, -0.001633
-1.533002E-03, 0.001684
-1.532902E-03, 0.001684
-1.532802E-03, -0.001633
-1.532702E-03, -0.001633
-1.532602E-03, -0.001633
-1.532502E-03, 0.001684
-1.532402E-03, 0.001684
-1.532302E-03, 0.001684
-1.532202E-03, 0.001684
-1.532102E-03, 0.001684
-1.532002E-03, -0.001633
-1.531902E-03, -0.004950
-1.531802E-03, -0.004950
-1.531702E-03, -0.001633
-1.531602E-03, -0.001633
-1.531502E-03, -0.004950
-1.531402E-03, -0.001633
-1.531302E-03, -0.001633
-1.531202E-03, -0.001633
-1.531102E-03, -0.001633
-1.531002E-03, -0.001633
-1.530902E-03, 0.001684
-1.530802E-03, 0.001684
-1.530702E-03, -0.001633
-1.530602E-03, -0.001633
-1.530502E-03, -0.001633
-1.530402E-03, 0.001684
-1.530302E-03, -0.001633
-1.530202E-03, -0.001633
-1.530102E-03, -0.001633
-1.530002E-03, -0.001633
-1.529902E-03, -0.004950
-1.529802E-03, -0.001633
-1.529702E-03, -0.001633
-1.529602E-03, -0.001633
-1.529502E-03, -0.001633
-1.529402E-03, -0.001633
-1.529302E-03, -0.001633
-1.529202E-03, -0.001633
-1.529102E-03, -0.001633
-1.529002E-03, -0.001633
-1.528902E-03, -0.001633
-1.528802E-03, 0.001684
-1.528702E-03, 0.001684
-1.528602E-03, 0.001684
-1.528502E-03, -0.004950
-1.528402E-03, -0.004950
-1.528302E-03, -0.001633
-1.528202E-03, -0.001633
-1.528102E-03, 0.001684
-1.528002E-03, 0.001684
-1.527902E-03, -0.001633
-1.527802E-03, -0.001633
-1.527702E-03, 0.005002
-1.527602E-03, 0.005002
-1.527502E-03, 0.001684
-1.527402E-03, -0.001633
-1.527302E-03, -0.001633
-1.527202E-03, 0.005002
-1.527102E-03, 0.005002
-1.527002E-03, 0.001684
-1.526902E-03, 0.001684
-1.526802E-03, -0.001633
-1.526702E-03, -0.001633
-1.526602E-03, -0.001633
-1.526502E-03, 0.001684
-1.526402E-03, 0.001684
-1.526302E-03, -0.001633
-1.526202E-03, -0.001633
-1.526102E-03, 0.001684
-1.526002E-03, 0.001684
-1.525902E-03, 0.001684
-1.525802E-03, -0.001633
-1.525702E-03, -0.001633
-1.525602E-03, -0.001633
-1.525502E-03, 0.005002
-1.525402E-03, 0.005002
-1.525302E-03, 0.001684
-1.525202E-03, 0.001684
-1.525102E-03, 0.001684
-1.525002E-03, 0.001684
-1.524902E-03, -0.001633
-1.524802E-03, -0.001633
-1.524702E-03, -0.001633
-1.524602E-03, 0.001684
-1.524502E-03, 0.001684
-1.524402E-03, 0.001684
-1.524302E-03, -0.001633
-1.524202E-03, -0.001633
-1.524102E-03, -0.004950
-1.524002E-03, -0.001633
-1.523902E-03, -0.001633
-1.523802E-03, 0.001684
-1.523702E-03, 0.001684
-1.523602E-03, 0.001684
-1.523502E-03, -0.001633
-1.523402E-03, -0.001633
-1.523302E-03, -0.001633
-1.523202E-03, -0.001633
-1.523102E-03, -0.001633
-1.523002E-03, -0.001633
-1.522902E-03, -0.001633
-1.522802E-03, 0.001684
-1.522702E-03, 0.001684
-1.522602E-03, -0.001633
-1.522502E-03, -0.001633
-1.522402E-03, -0.001633
-1.522302E-03, -0.001633
-1.522202E-03, -0.001633
-1.522102E-03, -0.001633
-1.522002E-03, -0.001633
-1.521902E-03, -0.001633
-1.521802E-03, -0.001633
-1.521702E-03, -0.001633
-1.521602E-03, -0.001633
-1.521502E-03, 0.001684
-1.521402E-03, 0.001684
-1.521302E-03, 0.001684
-1.521202E-03, 0.001684
-1.521102E-03, 0.001684
-1.521002E-03, 0.001684
-1.520902E-03, 0.001684
-1.520802E-03, 0.001684
-1.520702E-03, 0.001684
-1.520602E-03, 0.001684
-1.520502E-03, -0.001633
-1.520402E-03, -0.001633
-1.520302E-03, -0.001633
-1.520202E-03, -0.001633
-1.520102E-03, -0.001633
-1.520002E-03, 0.001684
-1.519902E-03, 0.001684
-1.519802E-03, 0.001684
-1.519702E-03, 0.001684
-1.519602E-03, 0.001684
-1.519502E-03, -0.001633
-1.519402E-03, -0.001633
-1.519302E-03, -0.001633
-1.519202E-03, 0.001684
-1.519102E-03, 0.001684
-1.519002E-03, 0.001684
-1.518902E-03, -0.001633
-1.518802E-03, -0.001633
-1.518702E-03, 0.001684
-1.518602E-03, 0.001684
-1.518502E-03, -0.004950
-1.518402E-03, -0.004950
-1.518302E-03, 0.001684
-1.518202E-03, 0.001684
-1.518102E-03, 0.001684
-1.518002E-03, -0.001633
-1.517902E-03, -0.001633
-1.517802E-03, -0.004950
-1.517702E-03, -0.004950
-1.517602E-03, -0.001633
-1.517502E-03, -0.001633
-1.517402E-03, 0.001684
-1.517302E-03, -0.001633
-1.517202E-03, -0.001633
-1.517102E-03, -0.001633
-1.517002E-03, -0.001633
-1.516902E-03, -0.001633
-1.516802E-03, -0.001633
-1.516702E-03, 0.001684
-1.516602E-03, 0.005002
-1.516502E-03, 0.005002
-1.516402E-03, 0.001684
-1.516302E-03, 0.001684
-1.516202E-03, -0.001633
-1.516102E-03, -0.001633
-1.516002E-03, -0.001633
-1.515902E-03, 0.001684
-1.515802E-03, 0.001684
-1.515702E-03, -0.001633
-1.515602E-03, -0.004950
-1.515502E-03, -0.004950
-1.515402E-03, -0.001633
-1.515302E-03, 0.001684
-1.515202E-03, 0.001684
-1.515102E-03, 0.001684
-1.515002E-03, 0.005002
-1.514902E-03, 0.001684
-1.514802E-03, -0.001633
-1.514702E-03, -0.001633
-1.514602E-03, -0.001633
-1.514502E-03, -0.001633
-1.514402E-03, -0.001633
-1.514302E-03, -0.001633
-1.514202E-03, -0.001633
-1.514102E-03, 0.001684
-1.514002E-03, 0.001684
-1.513902E-03, 0.001684
-1.513802E-03, 0.001684
-1.513702E-03, -0.001633
-1.513602E-03, -0.001633
-1.513502E-03, 0.001684
-1.513402E-03, 0.001684
-1.513302E-03, 0.001684
-1.513202E-03, 0.001684
-1.513102E-03, 0.001684
-1.513002E-03, 0.001684
-1.512902E-03, 0.001684
-1.512802E-03, -0.001633
-1.512702E-03, -0.001633
-1.512602E-03, -0.001633
-1.512502E-03, -0.001633
-1.512402E-03, 0.001684
-1.512302E-03, 0.001684
-1.512202E-03, 0.001684
-1.512102E-03, -0.001633
-1.512002E-03, -0.001633
-1.511902E-03, -0.001633
-1.511802E-03, -0.001633
-1.511702E-03, -0.001633
-1.511602E-03, -0.001633
-1.511502E-03, 0.001684
-1.511402E-03, -0.001633
-1.511302E-03, -0.004950
-1.511202E-03, -0.001633
-1.511102E-03, 0.001684
-1.511002E-03, 0.001684
-1.510902E-03, 0.001684
-1.510802E-03, -0.001633
-1.510702E-03, -0.001633
-1.510602E-03, -0.001633
-1.510502E-03, -0.004950
-1.510402E-03, -0.004950
-1.510302E-03, -0.001633
-1.510202E-03, -0.001633
-1.510102E-03, -0.001633
-1.510002E-03, 0.001684
-1.509902E-03, 0.001684
-1.509802E-03, -0.001633
-1.509702E-03, -0.001633
-1.509602E-03, 0.001684
-1.509502E-03, 0.001684
-1.509402E-03, -0.001633
-1.509302E-03, -0.001633
-1.509202E-03, -0.001633
-1.509102E-03, -0.001633
-1.509002E-03, -0.001633
-1.508902E-03, -0.001633
-1.508802E-03, -0.001633
-1.508702E-03, -0.001633
-1.508602E-03, 0.001684
-1.508502E-03, 0.001684
-1.508402E-03, -0.001633
-1.508302E-03, -0.001633
-1.508202E-03, -0.001633
-1.508102E-03, -0.001633
-1.508002E-03, -0.004950
-1.507902E-03, -0.001633
-1.507802E-03, -0.001633
-1.507702E-03, -0.004950
-1.507602E-03, -0.004950
-1.507502E-03, -0.004950
-1.507402E-03, -0.001633
-1.507302E-03, 0.001684
-1.507202E-03, -0.001633
-1.507102E-03, -0.001633
